YEAR,MONTH,GEO,VALUE
1981,10,"Edmonton, Alberta",38.8
1981,10,"Edmonton, Alberta",33.6
1981,10,"Vancouver, British Columbia",82.4
1981,10,"Vancouver, British Columbia",85.2
1981,10,"Vancouver, British Columbia",78
1981,10,"Victoria, British Columbia",124.9
1981,10,"Victoria, British Columbia",200.6
1981,10,"Victoria, British Columbia",49
1981,11,Canada,40.2
1981,11,Canada,38.8
1981,11,Canada,40.4
1981,11,"St. John's, Newfoundland and Labrador",37.1
1981,11,"St. John's, Newfoundland and Labrador",38.5
1981,11,"St. John's, Newfoundland and Labrador",31.9
1981,11,"Halifax, Nova Scotia",38
1981,11,"Saint John, Fredericton, and Moncton, New Brunswick",57.2
1981,11,"Saint John, Fredericton, and Moncton, New Brunswick",62.7
1981,11,"Saint John, Fredericton, and Moncton, New Brunswick",39
1981,11,"Québec, Quebec",32
1981,11,"Québec, Quebec",36.8
1981,11,"Québec, Quebec",21.8
1981,11,"Montréal, Quebec",31.2
1981,11,"Montréal, Quebec",32.7
1981,11,"Montréal, Quebec",22.6
1981,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3
1981,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2
1981,11,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3
1981,11,"Toronto, Ontario",32.5
1981,11,"Toronto, Ontario",28.1
1981,11,"Toronto, Ontario",40.1
1981,11,"Hamilton, Ontario",32.7
1981,11,"Hamilton, Ontario",26.7
1981,11,"Hamilton, Ontario",50.2
1981,11,"St. Catharines-Niagara, Ontario",31.2
1981,11,"St. Catharines-Niagara, Ontario",29.2
1981,11,"St. Catharines-Niagara, Ontario",35.6
1981,11,"Kitchener-Cambridge-Waterloo, Ontario",35.4
1981,11,"Kitchener-Cambridge-Waterloo, Ontario",32
1981,11,"Kitchener-Cambridge-Waterloo, Ontario",44
1981,11,"London, Ontario",34.2
1981,11,"London, Ontario",29.7
1981,11,"London, Ontario",52
1981,11,"Windsor, Ontario",58.3
1981,11,"Windsor, Ontario",60.8
1981,11,"Windsor, Ontario",47.5
1981,11,"Greater Sudbury, Ontario",58.2
1981,11,"Greater Sudbury, Ontario",58.6
1981,11,"Greater Sudbury, Ontario",54.1
1981,11,"Winnipeg, Manitoba",29
1981,11,"Winnipeg, Manitoba",32.9
1981,11,"Winnipeg, Manitoba",19
1981,11,"Regina, Saskatchewan",22.5
1981,11,"Regina, Saskatchewan",23.3
1981,11,"Regina, Saskatchewan",19.6
1981,11,"Saskatoon, Saskatchewan",35.9
1981,11,"Saskatoon, Saskatchewan",39.3
1981,11,"Saskatoon, Saskatchewan",27.8
1981,11,"Calgary, Alberta",27.4
1981,11,"Calgary, Alberta",31
1981,11,"Calgary, Alberta",20.1
1981,11,"Edmonton, Alberta",37.7
1981,11,"Edmonton, Alberta",39.1
1981,11,"Edmonton, Alberta",33.3
1981,11,"Vancouver, British Columbia",78.2
1981,11,"Vancouver, British Columbia",81.1
1981,11,"Vancouver, British Columbia",74
1981,11,"Victoria, British Columbia",124.2
1981,11,"Victoria, British Columbia",198.5
1981,11,"Victoria, British Columbia",49
1981,12,Canada,40.3
1981,12,Canada,38.9
1981,12,Canada,40.5
1981,12,"St. John's, Newfoundland and Labrador",37.1
1981,12,"St. John's, Newfoundland and Labrador",38.5
1981,12,"St. John's, Newfoundland and Labrador",31.9
1981,12,"Halifax, Nova Scotia",38
1981,12,"Saint John, Fredericton, and Moncton, New Brunswick",57.2
1981,12,"Saint John, Fredericton, and Moncton, New Brunswick",62.7
1981,12,"Saint John, Fredericton, and Moncton, New Brunswick",39
1981,12,"Québec, Quebec",32
1981,12,"Québec, Quebec",36.8
1981,12,"Québec, Quebec",21.8
1981,12,"Montréal, Quebec",31.5
1981,12,"Montréal, Quebec",33.1
1981,12,"Montréal, Quebec",22.6
1981,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3
1981,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",35.2
1981,12,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3
1981,12,"Toronto, Ontario",32.5
1981,12,"Toronto, Ontario",28.1
1981,12,"Toronto, Ontario",40.1
1981,12,"Hamilton, Ontario",32.7
1981,12,"Hamilton, Ontario",26.7
1981,12,"Hamilton, Ontario",50.2
1981,12,"St. Catharines-Niagara, Ontario",31.2
1981,12,"St. Catharines-Niagara, Ontario",29.2
1981,12,"St. Catharines-Niagara, Ontario",35.6
1981,12,"Kitchener-Cambridge-Waterloo, Ontario",35.4
1981,12,"Kitchener-Cambridge-Waterloo, Ontario",32
1981,12,"Kitchener-Cambridge-Waterloo, Ontario",44
1981,12,"London, Ontario",34.2
1981,12,"London, Ontario",29.7
1981,12,"London, Ontario",52
1981,12,"Windsor, Ontario",58.3
1981,12,"Windsor, Ontario",60.8
1981,12,"Windsor, Ontario",47.5
1981,12,"Greater Sudbury, Ontario",58.2
1981,12,"Greater Sudbury, Ontario",58.6
1981,12,"Greater Sudbury, Ontario",54.1
1981,12,"Winnipeg, Manitoba",29.4
1981,12,"Winnipeg, Manitoba",33.6
1981,12,"Winnipeg, Manitoba",19
1981,12,"Regina, Saskatchewan",22.5
1981,12,"Regina, Saskatchewan",23.3
1981,12,"Regina, Saskatchewan",19.6
1981,12,"Saskatoon, Saskatchewan",36
1981,12,"Saskatoon, Saskatchewan",39.3
1981,12,"Saskatoon, Saskatchewan",27.8
1981,12,"Calgary, Alberta",27.6
1981,12,"Calgary, Alberta",31.1
1981,12,"Calgary, Alberta",20.3
1981,12,"Edmonton, Alberta",37.7
1981,12,"Edmonton, Alberta",39.1
1981,12,"Edmonton, Alberta",33.3
1981,12,"Vancouver, British Columbia",77.8
1981,12,"Vancouver, British Columbia",80.2
1981,12,"Vancouver, British Columbia",74
1981,12,"Victoria, British Columbia",126
1981,12,"Victoria, British Columbia",204.2
1981,12,"Victoria, British Columbia",49
1982,1,Canada,40.3
1982,1,Canada,39.1
1982,1,Canada,40.5
1982,1,"St. John's, Newfoundland and Labrador",36.6
1982,1,"St. John's, Newfoundland and Labrador",38
1982,1,"St. John's, Newfoundland and Labrador",31.9
1982,1,"Halifax, Nova Scotia",38
1982,1,"Saint John, Fredericton, and Moncton, New Brunswick",57.2
1982,1,"Saint John, Fredericton, and Moncton, New Brunswick",62.7
1982,1,"Saint John, Fredericton, and Moncton, New Brunswick",39
1982,1,"Québec, Quebec",32.4
1982,1,"Québec, Quebec",37.3
1982,1,"Québec, Quebec",21.8
1982,1,"Montréal, Quebec",32
1982,1,"Montréal, Quebec",33.6
1982,1,"Montréal, Quebec",22.6
1982,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.9
1982,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36
1982,1,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3
1982,1,"Toronto, Ontario",32.7
1982,1,"Toronto, Ontario",28.2
1982,1,"Toronto, Ontario",40.1
1982,1,"Hamilton, Ontario",32.7
1982,1,"Hamilton, Ontario",26.7
1982,1,"Hamilton, Ontario",50.2
1982,1,"St. Catharines-Niagara, Ontario",31.2
1982,1,"St. Catharines-Niagara, Ontario",29.2
1982,1,"St. Catharines-Niagara, Ontario",35.6
1982,1,"Kitchener-Cambridge-Waterloo, Ontario",35.4
1982,1,"Kitchener-Cambridge-Waterloo, Ontario",32
1982,1,"Kitchener-Cambridge-Waterloo, Ontario",44
1982,1,"London, Ontario",34.2
1982,1,"London, Ontario",29.7
1982,1,"London, Ontario",52
1982,1,"Windsor, Ontario",58.3
1982,1,"Windsor, Ontario",60.8
1982,1,"Windsor, Ontario",47.5
1982,1,"Greater Sudbury, Ontario",58.2
1982,1,"Greater Sudbury, Ontario",58.6
1982,1,"Greater Sudbury, Ontario",54.1
1982,1,"Winnipeg, Manitoba",29.4
1982,1,"Winnipeg, Manitoba",33.6
1982,1,"Winnipeg, Manitoba",19
1982,1,"Regina, Saskatchewan",22.5
1982,1,"Regina, Saskatchewan",23.3
1982,1,"Regina, Saskatchewan",19.6
1982,1,"Saskatoon, Saskatchewan",35.3
1982,1,"Saskatoon, Saskatchewan",38
1982,1,"Saskatoon, Saskatchewan",28.2
1982,1,"Calgary, Alberta",27.7
1982,1,"Calgary, Alberta",31.3
1982,1,"Calgary, Alberta",20.3
1982,1,"Edmonton, Alberta",37.9
1982,1,"Edmonton, Alberta",39.3
1982,1,"Edmonton, Alberta",33.3
1982,1,"Vancouver, British Columbia",77.5
1982,1,"Vancouver, British Columbia",79.6
1982,1,"Vancouver, British Columbia",74
1982,1,"Victoria, British Columbia",126
1982,1,"Victoria, British Columbia",204.2
1982,1,"Victoria, British Columbia",49
1982,2,Canada,40.3
1982,2,Canada,38.9
1982,2,Canada,40.6
1982,2,"St. John's, Newfoundland and Labrador",36.6
1982,2,"St. John's, Newfoundland and Labrador",38
1982,2,"St. John's, Newfoundland and Labrador",31.9
1982,2,"Halifax, Nova Scotia",38.9
1982,2,"Saint John, Fredericton, and Moncton, New Brunswick",56.7
1982,2,"Saint John, Fredericton, and Moncton, New Brunswick",62.2
1982,2,"Saint John, Fredericton, and Moncton, New Brunswick",39
1982,2,"Québec, Quebec",32.7
1982,2,"Québec, Quebec",37.8
1982,2,"Québec, Quebec",21.9
1982,2,"Montréal, Quebec",32
1982,2,"Montréal, Quebec",33.5
1982,2,"Montréal, Quebec",23.4
1982,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37
1982,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.2
1982,2,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",41.3
1982,2,"Toronto, Ontario",32.4
1982,2,"Toronto, Ontario",28
1982,2,"Toronto, Ontario",39.9
1982,2,"Hamilton, Ontario",33.1
1982,2,"Hamilton, Ontario",27
1982,2,"Hamilton, Ontario",50.2
1982,2,"St. Catharines-Niagara, Ontario",31.2
1982,2,"St. Catharines-Niagara, Ontario",29.2
1982,2,"St. Catharines-Niagara, Ontario",35.6
1982,2,"Kitchener-Cambridge-Waterloo, Ontario",35.4
1982,2,"Kitchener-Cambridge-Waterloo, Ontario",32
1982,2,"Kitchener-Cambridge-Waterloo, Ontario",44
1982,2,"London, Ontario",34.2
1982,2,"London, Ontario",29.7
1982,2,"London, Ontario",52
1982,2,"Windsor, Ontario",58.3
1982,2,"Windsor, Ontario",60.8
1982,2,"Windsor, Ontario",47.5
1982,2,"Greater Sudbury, Ontario",58.5
1982,2,"Greater Sudbury, Ontario",59.1
1982,2,"Greater Sudbury, Ontario",54.1
1982,2,"Winnipeg, Manitoba",29.4
1982,2,"Winnipeg, Manitoba",33.6
1982,2,"Winnipeg, Manitoba",19
1982,2,"Regina, Saskatchewan",22.6
1982,2,"Regina, Saskatchewan",23.5
1982,2,"Regina, Saskatchewan",19.6
1982,2,"Saskatoon, Saskatchewan",35.2
1982,2,"Saskatoon, Saskatchewan",38
1982,2,"Saskatoon, Saskatchewan",28.2
1982,2,"Calgary, Alberta",27.9
1982,2,"Calgary, Alberta",31.6
1982,2,"Calgary, Alberta",20.5
1982,2,"Edmonton, Alberta",38.2
1982,2,"Edmonton, Alberta",39.7
1982,2,"Edmonton, Alberta",33.4
1982,2,"Vancouver, British Columbia",76.8
1982,2,"Vancouver, British Columbia",78
1982,2,"Vancouver, British Columbia",74
1982,2,"Victoria, British Columbia",121.8
1982,2,"Victoria, British Columbia",193.1
1982,2,"Victoria, British Columbia",49
1982,3,Canada,40.1
1982,3,Canada,38.6
1982,3,Canada,40.7
1982,3,"St. John's, Newfoundland and Labrador",36.6
1982,3,"St. John's, Newfoundland and Labrador",38
1982,3,"St. John's, Newfoundland and Labrador",31.9
1982,3,"Halifax, Nova Scotia",38.9
1982,3,"Saint John, Fredericton, and Moncton, New Brunswick",56.5
1982,3,"Saint John, Fredericton, and Moncton, New Brunswick",62.1
1982,3,"Saint John, Fredericton, and Moncton, New Brunswick",39
1982,3,"Québec, Quebec",32.7
1982,3,"Québec, Quebec",37.8
1982,3,"Québec, Quebec",21.9
1982,3,"Montréal, Quebec",32.1
1982,3,"Montréal, Quebec",33.5
1982,3,"Montréal, Quebec",23.4
1982,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.2
1982,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.1
1982,3,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4
1982,3,"Toronto, Ontario",32.4
1982,3,"Toronto, Ontario",28
1982,3,"Toronto, Ontario",39.9
1982,3,"Hamilton, Ontario",33.1
1982,3,"Hamilton, Ontario",27
1982,3,"Hamilton, Ontario",50.2
1982,3,"St. Catharines-Niagara, Ontario",31.2
1982,3,"St. Catharines-Niagara, Ontario",29.2
1982,3,"St. Catharines-Niagara, Ontario",35.6
1982,3,"Kitchener-Cambridge-Waterloo, Ontario",35.4
1982,3,"Kitchener-Cambridge-Waterloo, Ontario",32
1982,3,"Kitchener-Cambridge-Waterloo, Ontario",44
1982,3,"London, Ontario",34.2
1982,3,"London, Ontario",29.7
1982,3,"London, Ontario",52
1982,3,"Windsor, Ontario",58.3
1982,3,"Windsor, Ontario",60.8
1982,3,"Windsor, Ontario",47.5
1982,3,"Greater Sudbury, Ontario",58.7
1982,3,"Greater Sudbury, Ontario",59.4
1982,3,"Greater Sudbury, Ontario",54.1
1982,3,"Winnipeg, Manitoba",29.9
1982,3,"Winnipeg, Manitoba",33.8
1982,3,"Winnipeg, Manitoba",19.9
1982,3,"Regina, Saskatchewan",22.6
1982,3,"Regina, Saskatchewan",23.5
1982,3,"Regina, Saskatchewan",19.6
1982,3,"Saskatoon, Saskatchewan",35.1
1982,3,"Saskatoon, Saskatchewan",37.8
1982,3,"Saskatoon, Saskatchewan",28.2
1982,3,"Calgary, Alberta",28
1982,3,"Calgary, Alberta",31.7
1982,3,"Calgary, Alberta",20.5
1982,3,"Edmonton, Alberta",37.9
1982,3,"Edmonton, Alberta",39.3
1982,3,"Edmonton, Alberta",33.4
1982,3,"Vancouver, British Columbia",74.3
1982,3,"Vancouver, British Columbia",73.2
1982,3,"Vancouver, British Columbia",74
1982,3,"Victoria, British Columbia",119
1982,3,"Victoria, British Columbia",184.9
1982,3,"Victoria, British Columbia",49
1982,4,Canada,39.9
1982,4,Canada,38.5
1982,4,Canada,40.6
1982,4,"St. John's, Newfoundland and Labrador",36.1
1982,4,"St. John's, Newfoundland and Labrador",37.3
1982,4,"St. John's, Newfoundland and Labrador",31.9
1982,4,"Halifax, Nova Scotia",38.9
1982,4,"Saint John, Fredericton, and Moncton, New Brunswick",56.5
1982,4,"Saint John, Fredericton, and Moncton, New Brunswick",62.1
1982,4,"Saint John, Fredericton, and Moncton, New Brunswick",39
1982,4,"Québec, Quebec",32.9
1982,4,"Québec, Quebec",37.9
1982,4,"Québec, Quebec",21.9
1982,4,"Montréal, Quebec",32.1
1982,4,"Montréal, Quebec",33.5
1982,4,"Montréal, Quebec",23.4
1982,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.3
1982,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3
1982,4,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4
1982,4,"Toronto, Ontario",32.4
1982,4,"Toronto, Ontario",28
1982,4,"Toronto, Ontario",39.9
1982,4,"Hamilton, Ontario",33.1
1982,4,"Hamilton, Ontario",27
1982,4,"Hamilton, Ontario",50.2
1982,4,"St. Catharines-Niagara, Ontario",31.2
1982,4,"St. Catharines-Niagara, Ontario",29.2
1982,4,"St. Catharines-Niagara, Ontario",35.6
1982,4,"Kitchener-Cambridge-Waterloo, Ontario",35.4
1982,4,"Kitchener-Cambridge-Waterloo, Ontario",32
1982,4,"Kitchener-Cambridge-Waterloo, Ontario",44
1982,4,"London, Ontario",34.2
1982,4,"London, Ontario",29.7
1982,4,"London, Ontario",52
1982,4,"Windsor, Ontario",58.3
1982,4,"Windsor, Ontario",60.8
1982,4,"Windsor, Ontario",47.5
1982,4,"Greater Sudbury, Ontario",58.2
1982,4,"Greater Sudbury, Ontario",58.4
1982,4,"Greater Sudbury, Ontario",54.1
1982,4,"Winnipeg, Manitoba",30.2
1982,4,"Winnipeg, Manitoba",33.9
1982,4,"Winnipeg, Manitoba",21.2
1982,4,"Regina, Saskatchewan",22.6
1982,4,"Regina, Saskatchewan",23.5
1982,4,"Regina, Saskatchewan",19.6
1982,4,"Saskatoon, Saskatchewan",35.2
1982,4,"Saskatoon, Saskatchewan",38
1982,4,"Saskatoon, Saskatchewan",28.2
1982,4,"Calgary, Alberta",28
1982,4,"Calgary, Alberta",31.7
1982,4,"Calgary, Alberta",20.5
1982,4,"Edmonton, Alberta",37.6
1982,4,"Edmonton, Alberta",38.8
1982,4,"Edmonton, Alberta",33.4
1982,4,"Vancouver, British Columbia",73.1
1982,4,"Vancouver, British Columbia",72.6
1982,4,"Vancouver, British Columbia",72.7
1982,4,"Victoria, British Columbia",117.4
1982,4,"Victoria, British Columbia",180.1
1982,4,"Victoria, British Columbia",49
1982,5,Canada,39.6
1982,5,Canada,38.1
1982,5,Canada,40.1
1982,5,"St. John's, Newfoundland and Labrador",36.1
1982,5,"St. John's, Newfoundland and Labrador",37.3
1982,5,"St. John's, Newfoundland and Labrador",31.9
1982,5,"Halifax, Nova Scotia",38.9
1982,5,"Saint John, Fredericton, and Moncton, New Brunswick",56.5
1982,5,"Saint John, Fredericton, and Moncton, New Brunswick",62.1
1982,5,"Saint John, Fredericton, and Moncton, New Brunswick",39
1982,5,"Québec, Quebec",33
1982,5,"Québec, Quebec",38
1982,5,"Québec, Quebec",21.9
1982,5,"Montréal, Quebec",32.1
1982,5,"Montréal, Quebec",33.5
1982,5,"Montréal, Quebec",23.4
1982,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.3
1982,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3
1982,5,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4
1982,5,"Toronto, Ontario",32.3
1982,5,"Toronto, Ontario",27.9
1982,5,"Toronto, Ontario",39.9
1982,5,"Hamilton, Ontario",33.1
1982,5,"Hamilton, Ontario",27
1982,5,"Hamilton, Ontario",50.2
1982,5,"St. Catharines-Niagara, Ontario",31.2
1982,5,"St. Catharines-Niagara, Ontario",29.2
1982,5,"St. Catharines-Niagara, Ontario",35.6
1982,5,"Kitchener-Cambridge-Waterloo, Ontario",35.9
1982,5,"Kitchener-Cambridge-Waterloo, Ontario",32.5
1982,5,"Kitchener-Cambridge-Waterloo, Ontario",44
1982,5,"London, Ontario",34.3
1982,5,"London, Ontario",29.7
1982,5,"London, Ontario",52.5
1982,5,"Windsor, Ontario",57.1
1982,5,"Windsor, Ontario",58.7
1982,5,"Windsor, Ontario",47.5
1982,5,"Greater Sudbury, Ontario",58.4
1982,5,"Greater Sudbury, Ontario",58.9
1982,5,"Greater Sudbury, Ontario",54.1
1982,5,"Winnipeg, Manitoba",30.2
1982,5,"Winnipeg, Manitoba",33.9
1982,5,"Winnipeg, Manitoba",21.2
1982,5,"Regina, Saskatchewan",22.6
1982,5,"Regina, Saskatchewan",23.5
1982,5,"Regina, Saskatchewan",19.6
1982,5,"Saskatoon, Saskatchewan",35.2
1982,5,"Saskatoon, Saskatchewan",38
1982,5,"Saskatoon, Saskatchewan",28.2
1982,5,"Calgary, Alberta",27.9
1982,5,"Calgary, Alberta",31.6
1982,5,"Calgary, Alberta",20.5
1982,5,"Edmonton, Alberta",36.5
1982,5,"Edmonton, Alberta",36.9
1982,5,"Edmonton, Alberta",33.6
1982,5,"Vancouver, British Columbia",70.6
1982,5,"Vancouver, British Columbia",70.7
1982,5,"Vancouver, British Columbia",69.2
1982,5,"Victoria, British Columbia",116
1982,5,"Victoria, British Columbia",181.6
1982,5,"Victoria, British Columbia",47.3
1982,6,Canada,39.3
1982,6,Canada,38.1
1982,6,Canada,39.5
1982,6,"St. John's, Newfoundland and Labrador",36.1
1982,6,"St. John's, Newfoundland and Labrador",37.3
1982,6,"St. John's, Newfoundland and Labrador",31.9
1982,6,"Halifax, Nova Scotia",38.9
1982,6,"Saint John, Fredericton, and Moncton, New Brunswick",56.5
1982,6,"Saint John, Fredericton, and Moncton, New Brunswick",62.1
1982,6,"Saint John, Fredericton, and Moncton, New Brunswick",39
1982,6,"Québec, Quebec",33
1982,6,"Québec, Quebec",38.1
1982,6,"Québec, Quebec",21.9
1982,6,"Montréal, Quebec",32.1
1982,6,"Montréal, Quebec",33.5
1982,6,"Montréal, Quebec",23.5
1982,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.3
1982,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3
1982,6,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4
1982,6,"Toronto, Ontario",32.1
1982,6,"Toronto, Ontario",27.9
1982,6,"Toronto, Ontario",39.3
1982,6,"Hamilton, Ontario",34.2
1982,6,"Hamilton, Ontario",28.6
1982,6,"Hamilton, Ontario",49.7
1982,6,"St. Catharines-Niagara, Ontario",31.1
1982,6,"St. Catharines-Niagara, Ontario",29.6
1982,6,"St. Catharines-Niagara, Ontario",34.2
1982,6,"Kitchener-Cambridge-Waterloo, Ontario",36.2
1982,6,"Kitchener-Cambridge-Waterloo, Ontario",33
1982,6,"Kitchener-Cambridge-Waterloo, Ontario",44.3
1982,6,"London, Ontario",34.3
1982,6,"London, Ontario",29.7
1982,6,"London, Ontario",52.5
1982,6,"Windsor, Ontario",56.7
1982,6,"Windsor, Ontario",58.2
1982,6,"Windsor, Ontario",47.5
1982,6,"Greater Sudbury, Ontario",58.4
1982,6,"Greater Sudbury, Ontario",58.9
1982,6,"Greater Sudbury, Ontario",54.1
1982,6,"Winnipeg, Manitoba",30.2
1982,6,"Winnipeg, Manitoba",33.9
1982,6,"Winnipeg, Manitoba",21.2
1982,6,"Regina, Saskatchewan",22.6
1982,6,"Regina, Saskatchewan",23.5
1982,6,"Regina, Saskatchewan",19.7
1982,6,"Saskatoon, Saskatchewan",35.2
1982,6,"Saskatoon, Saskatchewan",38
1982,6,"Saskatoon, Saskatchewan",28.2
1982,6,"Calgary, Alberta",27.6
1982,6,"Calgary, Alberta",31.1
1982,6,"Calgary, Alberta",20.5
1982,6,"Edmonton, Alberta",36.3
1982,6,"Edmonton, Alberta",36.6
1982,6,"Edmonton, Alberta",33.5
1982,6,"Vancouver, British Columbia",68.1
1982,6,"Vancouver, British Columbia",70.1
1982,6,"Vancouver, British Columbia",64.9
1982,6,"Victoria, British Columbia",115.2
1982,6,"Victoria, British Columbia",179.9
1982,6,"Victoria, British Columbia",47.2
1982,7,Canada,39
1982,7,Canada,38
1982,7,Canada,38.5
1982,7,"St. John's, Newfoundland and Labrador",36.1
1982,7,"St. John's, Newfoundland and Labrador",37.3
1982,7,"St. John's, Newfoundland and Labrador",31.9
1982,7,"Halifax, Nova Scotia",38.9
1982,7,"Saint John, Fredericton, and Moncton, New Brunswick",56
1982,7,"Saint John, Fredericton, and Moncton, New Brunswick",61.4
1982,7,"Saint John, Fredericton, and Moncton, New Brunswick",39
1982,7,"Québec, Quebec",33
1982,7,"Québec, Quebec",38.1
1982,7,"Québec, Quebec",21.9
1982,7,"Montréal, Quebec",32.3
1982,7,"Montréal, Quebec",33.8
1982,7,"Montréal, Quebec",23.5
1982,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",37.3
1982,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",36.3
1982,7,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",42.4
1982,7,"Toronto, Ontario",32.1
1982,7,"Toronto, Ontario",27.9
1982,7,"Toronto, Ontario",39.3
1982,7,"Hamilton, Ontario",34.2
1982,7,"Hamilton, Ontario",28.6
1982,7,"Hamilton, Ontario",49.7
1982,7,"St. Catharines-Niagara, Ontario",31.1
1982,7,"St. Catharines-Niagara, Ontario",29.6
1982,7,"St. Catharines-Niagara, Ontario",34.2
1982,7,"Kitchener-Cambridge-Waterloo, Ontario",36.2
1982,7,"Kitchener-Cambridge-Waterloo, Ontario",33
1982,7,"Kitchener-Cambridge-Waterloo, Ontario",44.3
1982,7,"London, Ontario",34.3
1982,7,"London, Ontario",29.7
1982,7,"London, Ontario",52.5
1982,7,"Windsor, Ontario",56.7
1982,7,"Windsor, Ontario",58.2
1982,7,"Windsor, Ontario",47.5
1982,7,"Greater Sudbury, Ontario",58.4
1982,7,"Greater Sudbury, Ontario",58.9
1982,7,"Greater Sudbury, Ontario",54.1
1982,7,"Winnipeg, Manitoba",30.2
1982,7,"Winnipeg, Manitoba",33.9
1982,7,"Winnipeg, Manitoba",21.2
1982,7,"Regina, Saskatchewan",22.6
1982,7,"Regina, Saskatchewan",23.5
1982,7,"Regina, Saskatchewan",19.7
1982,7,"Saskatoon, Saskatchewan",35
1982,7,"Saskatoon, Saskatchewan",38
1982,7,"Saskatoon, Saskatchewan",27.8
1982,7,"Calgary, Alberta",27.5
1982,7,"Calgary, Alberta",30.9
1982,7,"Calgary, Alberta",20.5
1982,7,"Edmonton, Alberta",36.1
1982,7,"Edmonton, Alberta",36.5
1982,7,"Edmonton, Alberta",33.2
1982,7,"Vancouver, British Columbia",66
1982,7,"Vancouver, British Columbia",70.9
1982,7,"Vancouver, British Columbia",60.1
1982,7,"Victoria, British Columbia",109.4
1982,7,"Victoria, British Columbia",181.1
1982,7,"Victoria, British Columbia",39.9
1982,8,Canada,38.8
1982,8,Canada,37.8
1982,8,Canada,38.2
1982,8,"St. John's, Newfoundland and Labrador",36.1
1982,8,"St. John's, Newfoundland and Labrador",37.3
1982,8,"St. John's, Newfoundland and Labrador",31.9
1982,8,"Halifax, Nova Scotia",38.9
1982,8,"Saint John, Fredericton, and Moncton, New Brunswick",56
1982,8,"Saint John, Fredericton, and Moncton, New Brunswick",61.4
1982,8,"Saint John, Fredericton, and Moncton, New Brunswick",39
